,5,12,40,57,62,65,99,110,112,113,114,127,128,136,141,146,148,151,154,155,156,157,160,162,163,164,166,167,168,169,170,171,175,176,177,178,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,203,204,206,207,208,209,211,213,214,215,216,218,219,220,221,223,224,225,228,230,232,233,234,251,256,301,302,303,306,318,320,406,407,408,418,434,468,469,470,474
08.06.2019_4B_diluted_48h_16S.exp.,,,,,,,,,,,,,,,,,26,,28,16,,,,,,144,10.5,,8,,,,,40.33333333,5.652173913,,,,,,35,,,,,85.17241379,,11.5,1756,417,,,69.5,,,,14.5,,,132.5,88.66666667,73,,217.9166667,,,484.4583333,399.5,,36.5,333.1363636,148.3969466,,,,,,11,18,,,,,,,,,,,,
2019.08.06_1_CP_0.2_16S.exp.,,,,,,,,,,,,,,,,,546,,312,261,132,,11.33333333,,13.81818182,174,49,,36,,,,5.5,137.2380952,76.30434783,,,,,,,,,115,12,224.7241379,9.5,36.5,1921,1635.5,,,166.5,34.5,,,257,,,169,52,965.5,8.142857143,1862.5,20.5,5.142857143,,3068.5,2.5,115,284.9318182,197.4045802,6.928571429,10.86206897,,,,56,21,,,,,,,,,,,,
08.06.2019_2B_Bottom_24h_16S.exp.,,,,,,0.666666667,,,,0.795698925,,,,,,,,,,,,,0.666666667,,,,,,,,,,,,,20,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,2738.541667,7.5,,,6.204545455,0.458015267,,4.073275862,,,,22,,,,,,,,0.833333333,0.928571429,3.552,,,
2019.08.06_1_salt_16S.exp.,,,,,,,,,,,,,,,,,208,,72,,,,10.33333333,,4,148.3333333,24,67,,,,,,109.4761905,17.52173913,,,,,,,,,,,105.4827586,,42.5,2040.5,917.5,,,,,,,248,,,164.5,48.66666667,168,,340,,,,2034.5,,38,137.9318182,839.0839695,,,,,,109,18,,,,,,,,,,,,
2019.08.06_4.3_16S.exp.,,,,,,,,,,1.989247312,,,,,,,,10.66666667,21,,,,,,4.727272727,106,,23,4,,,,,55.52380952,,,,,,,56,,,24,,111.3793103,,57,2600.5,1008.5,,,23,,,,21,,,188,115.3333333,90,,290.8333333,,,53.625,661,20.5,35.5,143.6590909,320.1526718,,6.336206897,,,,23,17,,,,,,,,7.428571429,,,,
08.06.2019_2A_Bottom_48h_16S.exp.,,,,,,,,,,,,,,,,,3,,8,,,,,,,3.333333333,,,,,,,,5.238095238,,,,,,,,,,,,,,,46.5,6.5,,,,,,,,,,,,12.5,,15,,,2030.875,12.5,,,5.25,4.122137405,,8.599137931,,,,35,,,,,,,5.890909091,,2.785714286,5.328,,,
2019.08.06_2.1_surface_16S.exp.,,,,1.588235294,,,,,,,,,,,,,2,,,,,,,,,2.666666667,,,,,,,,,,,,,,,,,,,,,,,35.5,3.5,,,,,,,,,,,,,,,,,2172.5,16,,,1.431818182,,,,,,,12,,,,,,,,,,,,,
08.06.2019_5B_24h_16S.exp.,,,,,,,,,,,,,,,,,6,,17,,,,9.333333333,,1.818181818,167.6666667,35,,12,,,,,63.38095238,,23,,,,,1295,,,55,,69.44827586,,,1732.5,487,,,,,,,11.5,,,267.5,138.6666667,137,33.85714286,242.0833333,,,,604,103.5,43,289.2272727,234.9618321,,,,,,7,,,,,,,,,,,,,
2019.08.06_1.3_16S.exp.,,,,,,,,,,,,,,,,,471,,243,233,36,,22,,,79.33333333,38,27,16,,,,,81.71428571,72.91304348,,,,,,,,,52,,88.44827586,,68,3490,2060,,,75,34,,,103.5,,,138.5,43.33333333,601,6,1268.333333,4,,,2329.5,,80.5,145.5681818,340.3053435,,20.36637931,,,,66,50,,,,,,,,9.285714286,,,,
2019.08.06_1.2_16S.exp.,,,,,,,,,,,,,,,,,494,,361,270,46,,32,,6.909090909,131,49.5,63,28,,,,,122.047619,59.91304348,,,,3,,,,,81,,131.6896552,,68,4183.5,2632,,,33.5,,37,,122,,,191,66.33333333,851,4.714285714,1639.583333,,,,2872,6.5,85,216.2045455,393.8931298,9.959821429,23.98706897,,,,97,47,,,,,,,,8.357142857,,,,
2019.08.06_5.2_16S.exp.,,,,,,,,,,,,,,,,,,,32,9,,,22,,1.818181818,94.66666667,117.5,,8,,,,,79.0952381,,26,,,,,1632,,,70,,91.72413793,,52.5,2645.5,815,,,208.5,,,,11.5,,,584,123.6666667,110.5,122.5714286,274.1666667,,,4.125,760.5,134.5,29.5,116.9318182,627.9389313,,2.262931034,,,,40,16,,,,,,,,,,,,
2019.08.07_6.5_16S.exp.,,,,,,,,,,,,,,,,,181,,210,69,18,,31,,2.545454545,68,54,67,22,,,,,88.52380952,18.08695652,,,,,,18,,,31,,95.65517241,,76,4080,2422,,,200.5,,,,90.5,,,285.5,99.33333333,676,3.428571429,821.6666667,,,,2279,,81.5,165.6136364,549.1603053,,19.9137931,,,,73,65,,,,,,,,,,,,
2019.08.07_6.3_lab_16S.exp.,,,,,,,,,,,,,,,,,42,,76,34,,,9,,,45.33333333,15.5,31,,,,,,24.61904762,9.608695652,,,,,,,,,,,49.79310345,,,1709,922,,,60,,,,35.5,,,116.5,31,209.5,3.428571429,367.0833333,,,,1026,,18,39.61363636,158.0152672,,4.073275862,,,,16,14,,,,,,,,,,,,
08.06.2019_1B_48h_16S.exp.,,,,,,,,,,,,,,,,,363,,250,187,9,,25.66666667,,10.54545455,91.66666667,60,78,23,,,,,108.4285714,58.2173913,,,,,,,,,76,,105.4827586,,65,2755,1867.5,,,93,37,,,138,,36.8,192.5,84.66666667,805,54.85714286,1497.083333,35,,,2616.5,4,71.5,287.7954545,353.129771,4.330357143,13.57758621,,,,81,59,,,,,,,,7.428571429,,,,
2019.08.06_3.1_16S.exp.,,,,,,,,,,,,,,,,,24,,50,,,,4.333333333,,1.090909091,243.6666667,57,35,13,,,,,106.3333333,,,,,,,106,,,,,150.6896552,2.5,146,5539.5,2801.5,4,,11,,,,64.5,,,271,199,149,23.57142857,522.5,,,2.75,1744,,38.5,239.1136364,1607.175573,,5.431034483,,,,213,69,,,,,,,,,,,,
08.06.2019_3B_24h_16S.exp.,,,,,,,,,,,,,,,,,20,,43,,5,,7.333333333,,2.909090909,325.6666667,55.5,39,11,,,,,148.7619048,,,,,,,87,,,,,129.0689655,3,214.5,5098,2853.5,,,,,,,78,,,440,199,248.5,1.714285714,580.4166667,,,,2098.5,9,59,308.3181818,1267.78626,,3.620689655,,,,156,48,,,,,,,,,,,,
2019.08.07_8.2_lab_16S.exp.,,,,,,,,,,,,,,,,,115,,102,20,53,,19.33333333,,,69.66666667,34.5,69,17,,,,,85.38095238,,,,,,,,,,26,,96.31034483,,65.5,3352.5,1962,,,161.5,17.5,,,86,,,231,77,424.5,4.285714286,759.1666667,,,,2174.5,,47,130.2954545,283.9694656,,11.31465517,,,,48,53,,,,,,,,,,,,
08.06.2019_1A_10h_16S.exp.,,,,,,,,,,,,,,,,,367,,295,259,15,,31,,1.818181818,83.66666667,47.5,50,43,,,,,115.2380952,78,,,,,,,,,72,12,105.4827586,,61.5,2982,2167,,,29.5,30.5,,,122,,,206.5,70,938.5,17.57142857,1470,12,,,2767.5,,77,309.75,381.5267176,7.361607143,19.9137931,,,,77,55,,,,,,,,7.428571429,,,,
2019.08.06_5.1_16S.exp.,,,,,,,1,,,,,,,,,,16,,29,,,,23,,5.090909091,222.6666667,87,,35,,,,,123.6190476,9.608695652,26,,,,,3347,,,113,,100.2413793,,65,4035.5,1414,,,183.5,,,,34,,,581.5,212,192.5,165.4285714,320.8333333,,,1.375,1659.5,218,74.5,284.4545455,700.3053435,,,,,,22,7,,,,,,,,,,,,
2019.08.06_2.3_surface_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,16,,,,,,,,,,,,,,,,,,2760.083333,,,,,0.916030534,,,,,,9,,,,,,,,,,,,,
2019.08.07_7_salt_16S.exp.,,,,,,,,,,,,,,,,,198,,110,48,,,318.3333333,,20.72727273,22.33333333,108.5,100,213,,,,,33,23.17391304,,,,,,67,,,,,28.82758621,,34,1475.5,554.5,,,5.5,,,,103,,51.6,263,20.66666667,940.5,11.14285714,333.3333333,,,,4435,31,43,47.72727273,1570.076336,,,,,,113,12,,,,,,,,,,,,
2019.08.07_7.1_16S.exp.,,,,,,,,,,,,,,,,,723,,332,452,35,,26,,15.63636364,91,33.5,71,26,,,,,73.85714286,54.26086957,,,,,,,,,70,20,72.72413793,16.5,44.5,2850.5,1989,,,37,28.5,15.5,,95.5,,,122,41.33333333,665,3.857142857,1420.833333,,,,2181,7.5,77,302.1136364,279.389313,14.72321429,13.125,,,,73,50,,,,,,,,8.357142857,,,,
2019.08.06_2.1_bottom_16S.exp.,,,,0.529411765,1.285714286,,3,,,,,,,,,,,,7,,,,8.333333333,,,,,,9,,,,,3.666666667,,50,,,,,40,,,,,4.586206897,,,104,33,,,,,4,,,,8.4,,,42,,17.08333333,,,1607.833333,50,,3,3.818181818,10.53435115,,7.693965517,,,,42,4,,,,,,,15,,,,,
2019.08.07_7.3_16S.exp.,,,,,,,,,,,,,,,,,517,,278,361,13,,27.33333333,,8.727272727,47.66666667,30.5,,22,,,,,62.33333333,66.13043478,,,,,,,,,54,,68.79310345,,,2551.5,1777,0.5,,40.5,,34.5,,75.5,,,116,40.66666667,592,5.142857143,1228.75,,,,2341.5,7,87.5,238.1590909,262.4427481,20.78571429,14.93534483,,,,68,62,,,,,,,,,,,,
08.06.2019_1A_48h_16S.exp.,,,,,,,,,,,,,,,,,266,,273,202,65,,21,,,90.66666667,46,17,18,,,,,97.95238095,46.91304348,,,,,,,,,47,,110.0689655,,59.5,2783,1752.5,,,80.5,39.5,,,89.5,,,172,76,703.5,13.28571429,1180.833333,20,,,1738.5,,58.5,226.2272727,137.8625954,,8.146551724,,,,34,16,,,,,,,,8.357142857,,,,
08.06.2019_3A_48h_16S.exp.,,,,,,,,,,,,,,,,,,4.666666667,33,,,,5,,,186,33,19,8,,,,,86.42857143,,,,,,,45,,,,,84.51724138,,119.5,3203,1719.5,,,221.5,,,,45.5,,,287.5,129.6666667,130,,413.75,,,,1033.5,,27,172.7727273,780,,,,,,87,32,,,,,,,,,,,,
2019.08.06_4_sediment_16S.exp.,,,,,,,,,,,29,,,,,,13,6,,50,57,,,,4.727272727,61,32,,,,,11,,9.428571429,,,,,27,470,313,138,84,301,,24.89655172,3,,388.5,90.5,,28.5,,,,4.5,61,,67.2,136.5,,975.5,13.71428571,47.91666667,8,,,175.5,1105.5,50,164.6590909,128.2442748,,,,,,,,1.5,,,,,,,,,,,
2019.08.07_6_salt_16S.exp.,,,,,,,,,,,,,,,,,74,,239,,,5.5,338,,26.90909091,36.33333333,56.5,125,205,,,,,39.28571429,6.782608696,20,,,,37,1013,,,14,,45.86206897,,,1337,661,,,41,,,,68,,124.4,121.5,42.66666667,580.5,1042.714286,327.5,,,,4887.5,101.5,40.5,38.65909091,657.7099237,,,,,,8,7,,,,,,,,,,,,
2019.08.06_2.2_surface_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,2332.458333,,,,,,,,,,,15,,,,,,,,,,,,,
2019.08.06_4_CP_0.2_16S.exp.,,,,,,,,,,,,,,,,,,,13,3,12,,,,,370.3333333,8.5,,,,,,,106.3333333,,,,,,,165,,,53,,119.8965517,,47.5,4553,1391.5,2.5,,16,,,,15,,,226,200.6666667,37.5,34.28571429,290.8333333,,,,1163.5,39,38,808.9772727,387.480916,,,,,,5,19,,,,,,,,,,,,
08.06.2019_2A_Top_24h_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,2077.166667,4.5,,,,0.916030534,,,,,,10,,,,,,,,,,,,,
2019.08.07_7.2_16S.exp.,,,,,,,,,,,,,,,,,795,,328,387,47,,27.33333333,,8,77.33333333,45.5,67,31,,,,,70.19047619,62.73913043,,,,,,,,,77,20,82.55172414,,,3107.5,2076.5,,,45.5,14,51,,120,,,123.5,41.33333333,714,6.428571429,1388.75,,,3.208333333,2513.5,13,98,186.6136364,296.7938931,14.29017857,16.29310345,,,,71,35,,,,,1.962962963,,,8.357142857,,,,
2019.08.06_1.4_16S.exp.,,,,,,,,,,,,,,,,,434,,292,253,22,,19.33333333,,2.545454545,95,44.5,20,37,,,,,97.95238095,78.56521739,,,,,,,,,71,14,136.9310345,8,52.5,2739,1899.5,,,100.5,29.5,16,,92.5,,,160,57,738,5.142857143,1401.666667,5.5,,,2448.5,3,97,316.4318182,287.1755725,7.794642857,15.84051724,,,,74,43,,,,,,,,5.571428571,,,,
08.06.2019_3_T0_16S.exp.,,,,,,,,,,,,,,,,,9,5.333333333,47,,,,7.333333333,,5.818181818,227,45.5,19,,,,,,96.38095238,,,,,,,88,,,,,111.3793103,,167.5,3631.5,2011.5,,,313.5,,,,48,,,370,163.6666667,167,25.71428571,439.5833333,,,2.291666667,1104.5,,41.5,250.5681818,1166.564885,,5.88362069,,,,130,36,,,,,,,,,,,,
2019.08.06_4_salt_16S.exp.,,,,,,,,,,,,,,,,,69,,131,5,17,,26.33333333,,2.909090909,139.3333333,55.5,30,55,,,21,,62.33333333,,43,,,,180,332,64,29,319,,60.27586207,,,2354,595.5,9.5,42,107.5,,,10.5,68.5,,,175.5,112.3333333,181.5,143.5714286,215.4166667,,,11,630.5,74.5,28.5,364.6363636,364.1221374,,2.262931034,,,1.942857143,10,,,,,,,,,,,,,
08.06.2019_2A_Top_48h_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,11.5,,,,,2000.625,13.5,,2,7.159090909,1.832061069,,,,,,23,,,,,,,,,,,,,
08.06.2019_5A_48h_16S.exp.,,,,,,,,,,,,,,,,,,,24,,,,6.333333333,,2.181818182,103,66.5,,10,,,,,73.33333333,,11,,,,,1116,,,48,,102.862069,,,1683.5,449.5,,,202.5,,,,18.5,,,267,116.6666667,127,29.57142857,249.5833333,,,40.79166667,738,112,37.5,202.3636364,328.3969466,,,,,,5,20,,,,,,,,,,,,
2019.08.06_5_sediment_16S.exp.,,,,,,,,,,,9.5,,,5.666666667,10,,,,,74,50,,,,7.272727273,24.66666667,113,,,,,,,,,5,,,11,652,546,371,55,862,,9.172413793,0.5,,127.5,27.5,37.5,112,19,,,4,110,,,30,,709,179.1428571,65.41666667,,,,100.5,987.5,57,19.09090909,273.4351145,,,,,,,,,,,,,,,,,,,
2019.08.06_4.1_16S.exp.,,,,,,,,,0.736842105,1.591397849,,,,,,,47,2,58,27,,,,,1.090909091,91.66666667,3.5,,,,,,,44,15.82608696,,,,,,67,,,16,,76.65517241,,,1831,535.5,,1,,7,,,19,,,159,102,112.5,,215.8333333,,,235.5833333,593.5,27.5,33,207.6136364,180,,,,,,17,20,,,,,,,2.5,,,,,
08.06.2019_4A_48h_16S.exp.,,,,,,,,,,,,,,,,,9,,35,,,,,,,134.3333333,20.5,,,,,,,32.47619048,,,,,,10,131,,,,39,125.7931034,4,,2171,559.5,,,,,,,8,,,167.5,104,40,,170.4166667,,,80.66666667,670,14.5,60.5,286.8409091,169.4656489,,,,,,40,,,,,,,,,,,,,
08.06.2019_4A_10h_16S.exp.,,,,,,,1,,,,,,,,,,,,9,,,,4.333333333,,,16,1,,,,,,,14.14285714,,27,,,,,45,,,,,22.93103448,,,490.5,129.5,,,,,,,2.5,,,39.5,21,26.5,,23.75,,,1686.666667,138.5,,,49.63636364,41.22137405,,2.262931034,,,,36,,,,,,,,13.33333333,2.785714286,4.144,,,
2019.08.06_5_salt_16S.exp.,,,,,,,,,,,2,,,,,,,,24,,,,9.333333333,,2.181818182,69.66666667,22,,15,,,,,51.33333333,,,,,,25,672,,,41,,134.9655172,,72,4127.5,1403,,,282,,,,13,,,249.5,105.6666667,163.5,24.42857143,296.6666667,,,,1119.5,55,42,139.3636364,572.0610687,,,,,,26,20,,,,,,,,,,,,
08.06.2019_2B_Top_24h_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,2073.958333,2,,,,,,,,,,16,2,,,,,,,,,,,,
2019.08.06_4_CP_ULT_16S.exp.,,,,,,,,,,,,,,,,,,,15,,,,3.666666667,,1.454545455,315.3333333,13.5,16,8,,,,,84.85714286,,,,,,,186,,,23,,93.03448276,,,3841,1062.5,5,,150.5,,,,15,,,168.5,213.3333333,,24.42857143,327.5,,,,816,14.5,42,808.5,304.1221374,,,,,,27,15,,,,,,,,,,,,
2019.08.07_8_salt_16S.exp.,,,,,,,,,,,,,,,,,60,,81,,,,8.333333333,,1.090909091,77.66666667,26,,8,,,,,93.76190476,5.652173913,,,,,,26,,,,,117.2758621,,,1896.5,1130.5,,,105,,,,65,,,225.5,68.66666667,248,3.428571429,557.0833333,,,,1500,,39.5,117.8863636,198.3206107,,,,,,6,22,,,,,,,,,,,,
08.06.2019_2_Top_T0_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,,,,,,9.5,,,,,2717,4.5,,,,,,,,,,1,,,,,,,,,,,,,
2019.08.07_6.1_lab_16S.exp.,,,,,,,,,,,,,,,,,112,,139,42,11,,19.33333333,,1.090909091,71.66666667,27,48,13,,,,,62.85714286,13,,,,,,8,,,32,,81.89655172,,48,2696.5,1540,,,58.5,17,,,50.5,,,178,71.66666667,415,3,691.25,,,,1765,,39,91.63636364,211.1450382,,13.125,,,,26,40,,,,,,,,,,,,
08.06.2019_2A_Bottom_10h_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,54,,,,,11,,,,,,,,33.5,,,,,,,,,,,,,32,,,,,1584.458333,18.5,,,5.25,3.20610687,,4.978448276,,,,20,,,,,,,7.854545455,5,,4.144,,,
08.06.2019_4A_24h_16S.exp.,,,,,,,,,,,,,,,,,8,,10,14,,,,,,245.6666667,20.5,,,,,,,82.23809524,,,,,,13,174,,,13,22,136.9310345,,,2980.5,779,,,133.5,,,,14.5,,,236.5,192,58,,249.5833333,,,61.875,803.5,8,65.5,520.7045455,194.1984733,,,,,,,,,,,,,,,,,,,
08.06.2019_2A_Bottom_24h_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,1.666666667,,,,,,,,,,,,,56,,3,,,15,,,,,,,,27.5,5.5,,,,,,,,,,,,18.5,,,,,2108.333333,18.5,,,5.727272727,11.90839695,,6.788793103,,,,25,3,,,,,,6.872727273,,,5.92,,,
2019.08.07_8.1_lab_16S.exp.,,,,,,,,,,,,,,,,,161,11.33333333,167,60,15,,22.33333333,,2.181818182,104,63.5,66,27,,,,,118.9047619,9.043478261,,,,,,,,,24,,136.2758621,,88.5,4216.5,2416,,,,,,,109.5,,,317.5,113.3333333,560.5,6,1128.333333,,,,2669.5,,65,192.8181818,354.0458015,,10.40948276,,,,50,63,,,,,,,,,,,,
2019.08.06_5.4_16S.exp.,,,,,,,,,,,,,,,,,,1.333333333,34,,,,14,,7.272727273,196.3333333,117.5,,25,,,,,104.2380952,,31,,,,,3189,,,128,,121.862069,12,57.5,4075.5,1300,,,358.5,,,,19.5,,,663,225,154.5,183.4285714,382.9166667,,,27.95833333,1483,209,104,288.2727273,886.259542,,,,,,41,15,,,,,,,,,,,,
2019.08.07_7.2_lab_16S.exp.,,,,,,,,,,,,,,,,,652,,353,383,77,,32.33333333,,21.45454545,89.33333333,38.5,76,31,,,,,90.61904762,71.7826087,,,,,,,,,107,23,77.96551724,10.5,46.5,2953.5,2131.5,,,120,12,44.5,,130,,,193.5,60.33333333,785.5,13.71428571,1880.416667,,,,2894.5,15,110,405.6818182,310.0763359,12.55803571,19.00862069,,,,74,56,,,,,,,,11.14285714,,,,
2019.08.06_4.5_16S.exp.,,,,,,,,,,,,,,,,,3,,16,,,,11.66666667,,,137.6666667,33.5,,,,,,6,62.85714286,,,,17,,,52,,,115,,85.82758621,0.5,77.5,2976,670,,6,20,,,22.5,,,,329,235.3333333,85.5,,279.5833333,,,41.25,957.5,3.5,42.5,258.6818182,483.2061069,,,,,,,16,,,,,,,,,,,,
08.06.2019_4A_diluted_48h_16S.exp.,,,,,,,,,,,,,,,,,17,,16,,33,,,,,297,17,,,,,,,113.6666667,,,,,,,138,,,41,,150.0344828,,,2193,502,,,102.5,,,,20,,,186.5,297.6666667,66.5,20.57142857,276.25,,,176.9166667,529.5,,67,570.3409091,189.1603053,,,,,,34,,,,,,,,,,,,,
